BRICK,DAYS_IN,LAKE,LAKE_INV.YEAR,SPP,LENGTH_MM,DEPTH_M
5,151,Song,Song - 2017,zebra,15.73,0.97
5,151,Song,Song - 2017,zebra,14.81,0.97
5,151,Song,Song - 2017,zebra,14.47,0.97
5,151,Song,Song - 2017,zebra,14.06,0.97
5,151,Song,Song - 2017,zebra,14.03,0.97
5,151,Song,Song - 2017,zebra,14.03,0.97
5,151,Song,Song - 2017,zebra,13.81,0.97
5,151,Song,Song - 2017,zebra,13.8,0.97
5,151,Song,Song - 2017,zebra,13.71,0.97
5,151,Song,Song - 2017,zebra,13.71,0.97
5,151,Song,Song - 2017,zebra,13.53,0.97
5,151,Song,Song - 2017,zebra,13.49,0.97
5,151,Song,Song - 2017,zebra,13.46,0.97
5,151,Song,Song - 2017,zebra,13.44,0.97
5,151,Song,Song - 2017,zebra,13.3,0.97
5,151,Song,Song - 2017,zebra,13.28,0.97
5,151,Song,Song - 2017,zebra,13.28,0.97
5,151,Song,Song - 2017,zebra,13.24,0.97
5,151,Song,Song - 2017,zebra,13.16,0.97
5,151,Song,Song - 2017,zebra,13.14,0.97
5,151,Song,Song - 2017,zebra,13.1,0.97
5,151,Song,Song - 2017,zebra,12.96,0.97
5,151,Song,Song - 2017,zebra,12.8,0.97
5,151,Song,Song - 2017,zebra,12.53,0.97
5,151,Song,Song - 2017,zebra,12.51,0.97
5,151,Song,Song - 2017,zebra,12.48,0.97
5,151,Song,Song - 2017,zebra,12.4,0.97
5,151,Song,Song - 2017,zebra,12.31,0.97
5,151,Song,Song - 2017,zebra,12.19,0.97
5,151,Song,Song - 2017,zebra,12.13,0.97
5,151,Song,Song - 2017,zebra,12.11,0.97
5,151,Song,Song - 2017,zebra,12.11,0.97
5,151,Song,Song - 2017,zebra,12.09,0.97
5,151,Song,Song - 2017,zebra,12.05,0.97
5,151,Song,Song - 2017,zebra,11.84,0.97
5,151,Song,Song - 2017,zebra,11.29,0.97
5,151,Song,Song - 2017,zebra,11.19,0.97
5,151,Song,Song - 2017,zebra,10.91,0.97
5,151,Song,Song - 2017,zebra,10.77,0.97
5,151,Song,Song - 2017,zebra,10.62,0.97
5,151,Song,Song - 2017,zebra,10.3,0.97
5,151,Song,Song - 2017,zebra,9.5,0.97
5,151,Song,Song - 2017,zebra,9.45,0.97
5,151,Song,Song - 2017,zebra,9.36,0.97
5,151,Song,Song - 2017,zebra,9.24,0.97
5,151,Song,Song - 2017,zebra,8.53,0.97
5,151,Song,Song - 2017,zebra,8.43,0.97
5,151,Song,Song - 2017,zebra,6.92,0.97
5,151,Song,Song - 2017,zebra,6.84,0.97
5,151,Song,Song - 2017,zebra,6.45,0.97
5,151,Song,Song - 2017,zebra,6.45,0.97
5,151,Song,Song - 2017,zebra,6.12,0.97
5,151,Song,Song - 2017,zebra,5.63,0.97
5,151,Song,Song - 2017,zebra,4.76,0.97
5,151,Song,Song - 2017,zebra,4.63,0.97
5,151,Song,Song - 2017,zebra,4.49,0.97
5,151,Song,Song - 2017,zebra,4.07,0.97
5,151,Song,Song - 2017,zebra,3.38,0.97
5,151,Song,Song - 2017,zebra,1.06,0.97
4,120,Song,Song - 2017,zebra,18.59,0.97
4,120,Song,Song - 2017,zebra,17.04,0.97
4,120,Song,Song - 2017,zebra,16.82,0.97
4,120,Song,Song - 2017,zebra,16.38,0.97
4,120,Song,Song - 2017,zebra,15.23,0.97
4,120,Song,Song - 2017,zebra,15.07,0.97
4,120,Song,Song - 2017,zebra,14.99,0.97
4,120,Song,Song - 2017,zebra,14.7,0.97
4,120,Song,Song - 2017,zebra,14.38,0.97
4,120,Song,Song - 2017,zebra,14.3,0.97
4,120,Song,Song - 2017,zebra,14.17,0.97
4,120,Song,Song - 2017,zebra,14.09,0.97
4,120,Song,Song - 2017,zebra,14,0.97
4,120,Song,Song - 2017,zebra,13.97,0.97
4,120,Song,Song - 2017,zebra,13.46,0.97
4,120,Song,Song - 2017,zebra,13.34,0.97
4,120,Song,Song - 2017,zebra,13.24,0.97
4,120,Song,Song - 2017,zebra,13.19,0.97
4,120,Song,Song - 2017,zebra,13.1,0.97
4,120,Song,Song - 2017,zebra,12.91,0.97
4,120,Song,Song - 2017,zebra,12.89,0.97
4,120,Song,Song - 2017,zebra,12.73,0.97
4,120,Song,Song - 2017,zebra,12.44,0.97
4,120,Song,Song - 2017,zebra,12.44,0.97
4,120,Song,Song - 2017,zebra,12.41,0.97
4,120,Song,Song - 2017,zebra,12.35,0.97
4,120,Song,Song - 2017,zebra,12.28,0.97
4,120,Song,Song - 2017,zebra,12.24,0.97
4,120,Song,Song - 2017,zebra,12.03,0.97
4,120,Song,Song - 2017,zebra,11.96,0.97
4,120,Song,Song - 2017,zebra,11.93,0.97
4,120,Song,Song - 2017,zebra,11.84,0.97
4,120,Song,Song - 2017,zebra,11.59,0.97
4,120,Song,Song - 2017,zebra,11.5,0.97
4,120,Song,Song - 2017,zebra,11.47,0.97
4,120,Song,Song - 2017,zebra,11.43,0.97
4,120,Song,Song - 2017,zebra,11.32,0.97
4,120,Song,Song - 2017,zebra,11.3,0.97
4,120,Song,Song - 2017,zebra,11.13,0.97
4,120,Song,Song - 2017,zebra,10.92,0.97
4,120,Song,Song - 2017,zebra,10.9,0.97
4,120,Song,Song - 2017,zebra,10.73,0.97
4,120,Song,Song - 2017,zebra,10.67,0.97
4,120,Song,Song - 2017,zebra,10.64,0.97
4,120,Song,Song - 2017,zebra,10.38,0.97
4,120,Song,Song - 2017,zebra,10.26,0.97
4,120,Song,Song - 2017,zebra,9.78,0.97
4,120,Song,Song - 2017,zebra,9.67,0.97
4,120,Song,Song - 2017,zebra,9.66,0.97
4,120,Song,Song - 2017,zebra,9.61,0.97
4,120,Song,Song - 2017,zebra,9.59,0.97
4,120,Song,Song - 2017,zebra,9.47,0.97
4,120,Song,Song - 2017,zebra,9.36,0.97
4,120,Song,Song - 2017,zebra,9.29,0.97
4,120,Song,Song - 2017,zebra,9.23,0.97
4,120,Song,Song - 2017,zebra,9.05,0.97
4,120,Song,Song - 2017,zebra,8.55,0.97
4,120,Song,Song - 2017,zebra,8.35,0.97
4,120,Song,Song - 2017,zebra,8.3,0.97
4,120,Song,Song - 2017,zebra,8.21,0.97
4,120,Song,Song - 2017,zebra,8.03,0.97
4,120,Song,Song - 2017,zebra,8.02,0.97
4,120,Song,Song - 2017,zebra,7.76,0.97
4,120,Song,Song - 2017,zebra,7.17,0.97
4,120,Song,Song - 2017,zebra,6.94,0.97
4,120,Song,Song - 2017,zebra,6.91,0.97
4,120,Song,Song - 2017,zebra,2.78,0.97
3,86,Song,Song - 2017,zebra,15.32,0.97
3,86,Song,Song - 2017,zebra,14.77,0.97
3,86,Song,Song - 2017,zebra,14.63,0.97
3,86,Song,Song - 2017,zebra,14.6,0.97
3,86,Song,Song - 2017,zebra,14.2,0.97
3,86,Song,Song - 2017,zebra,13.95,0.97
3,86,Song,Song - 2017,zebra,13.79,0.97
3,86,Song,Song - 2017,zebra,13.51,0.97
3,86,Song,Song - 2017,zebra,13.26,0.97
3,86,Song,Song - 2017,zebra,13,0.97
3,86,Song,Song - 2017,zebra,12.93,0.97
3,86,Song,Song - 2017,zebra,12.81,0.97
3,86,Song,Song - 2017,zebra,12.79,0.97
3,86,Song,Song - 2017,zebra,12.73,0.97
3,86,Song,Song - 2017,zebra,12.72,0.97
3,86,Song,Song - 2017,zebra,12.71,0.97
3,86,Song,Song - 2017,zebra,12.7,0.97
3,86,Song,Song - 2017,zebra,12.32,0.97
3,86,Song,Song - 2017,zebra,12.31,0.97
3,86,Song,Song - 2017,zebra,12.19,0.97
3,86,Song,Song - 2017,zebra,12.18,0.97
3,86,Song,Song - 2017,zebra,12.13,0.97
3,86,Song,Song - 2017,zebra,11.97,0.97
3,86,Song,Song - 2017,zebra,11.83,0.97
3,86,Song,Song - 2017,zebra,11.82,0.97
3,86,Song,Song - 2017,zebra,11.8,0.97
3,86,Song,Song - 2017,zebra,11.61,0.97
3,86,Song,Song - 2017,zebra,11.61,0.97
3,86,Song,Song - 2017,zebra,11.6,0.97
3,86,Song,Song - 2017,zebra,11.58,0.97
3,86,Song,Song - 2017,zebra,11.57,0.97
3,86,Song,Song - 2017,zebra,11.33,0.97
3,86,Song,Song - 2017,zebra,11.3,0.97
3,86,Song,Song - 2017,zebra,11.26,0.97
3,86,Song,Song - 2017,zebra,11.26,0.97
3,86,Song,Song - 2017,zebra,11.24,0.97
3,86,Song,Song - 2017,zebra,10.94,0.97
3,86,Song,Song - 2017,zebra,10.9,0.97
3,86,Song,Song - 2017,zebra,10.69,0.97
3,86,Song,Song - 2017,zebra,10.59,0.97
3,86,Song,Song - 2017,zebra,10.43,0.97
3,86,Song,Song - 2017,zebra,10.42,0.97
3,86,Song,Song - 2017,zebra,10.34,0.97
3,86,Song,Song - 2017,zebra,9.98,0.97
3,86,Song,Song - 2017,zebra,9.96,0.97
3,86,Song,Song - 2017,zebra,9.91,0.97
3,86,Song,Song - 2017,zebra,9.8,0.97
3,86,Song,Song - 2017,zebra,9.7,0.97
3,86,Song,Song - 2017,zebra,9.6,0.97
3,86,Song,Song - 2017,zebra,9.55,0.97
3,86,Song,Song - 2017,zebra,9.43,0.97
3,86,Song,Song - 2017,zebra,9.41,0.97
3,86,Song,Song - 2017,zebra,9.34,0.97
3,86,Song,Song - 2017,zebra,9.26,0.97
3,86,Song,Song - 2017,zebra,8.95,0.97
3,86,Song,Song - 2017,zebra,8.79,0.97
3,86,Song,Song - 2017,zebra,8.78,0.97
3,86,Song,Song - 2017,zebra,8.67,0.97
3,86,Song,Song - 2017,zebra,8.55,0.97
3,86,Song,Song - 2017,zebra,8.48,0.97
3,86,Song,Song - 2017,zebra,8.48,0.97
3,86,Song,Song - 2017,zebra,8.26,0.97
3,86,Song,Song - 2017,zebra,7.89,0.97
3,86,Song,Song - 2017,zebra,7.88,0.97
3,86,Song,Song - 2017,zebra,6.32,0.97
3,86,Song,Song - 2017,zebra,6.11,0.97
3,86,Song,Song - 2017,zebra,6.09,0.97
2,56,Song,Song - 2017,zebra,15.49,0.97
2,56,Song,Song - 2017,zebra,13.62,0.97
2,56,Song,Song - 2017,zebra,12.56,0.97
2,56,Song,Song - 2017,zebra,11.4,0.97
2,56,Song,Song - 2017,zebra,11.39,0.97
2,56,Song,Song - 2017,zebra,11.18,0.97
2,56,Song,Song - 2017,zebra,11.12,0.97
2,56,Song,Song - 2017,zebra,11.06,0.97
2,56,Song,Song - 2017,zebra,11,0.97
2,56,Song,Song - 2017,zebra,10.95,0.97
2,56,Song,Song - 2017,zebra,10.87,0.97
2,56,Song,Song - 2017,zebra,10.84,0.97
2,56,Song,Song - 2017,zebra,10.74,0.97
2,56,Song,Song - 2017,zebra,10.69,0.97
2,56,Song,Song - 2017,zebra,10.49,0.97
2,56,Song,Song - 2017,zebra,10.4,0.97
2,56,Song,Song - 2017,zebra,10.34,0.97
2,56,Song,Song - 2017,zebra,10.34,0.97
2,56,Song,Song - 2017,zebra,10.31,0.97
2,56,Song,Song - 2017,zebra,10.06,0.97
2,56,Song,Song - 2017,zebra,9.92,0.97
2,56,Song,Song - 2017,zebra,9.85,0.97
2,56,Song,Song - 2017,zebra,9.84,0.97
2,56,Song,Song - 2017,zebra,9.61,0.97
2,56,Song,Song - 2017,zebra,8.87,0.97
2,56,Song,Song - 2017,zebra,8.86,0.97
2,56,Song,Song - 2017,zebra,8.37,0.97
2,56,Song,Song - 2017,zebra,8.2,0.97
2,56,Song,Song - 2017,zebra,7.88,0.97
2,56,Song,Song - 2017,zebra,6.92,0.97
2,56,Song,Song - 2017,zebra,6.07,0.97
2,56,Song,Song - 2017,zebra,5.91,0.97
2,56,Song,Song - 2017,zebra,5.7,0.97
1,29,Song,Song - 2017,zebra,11.85,0.97
1,29,Song,Song - 2017,zebra,11.5,0.97
1,29,Song,Song - 2017,zebra,11.22,0.97
1,29,Song,Song - 2017,zebra,10.33,0.97
1,29,Song,Song - 2017,zebra,10.32,0.97
1,29,Song,Song - 2017,zebra,9.67,0.97
1,29,Song,Song - 2017,zebra,9.31,0.97
1,29,Song,Song - 2017,zebra,9.27,0.97
1,29,Song,Song - 2017,zebra,9.18,0.97
1,29,Song,Song - 2017,zebra,9.16,0.97
1,29,Song,Song - 2017,zebra,9.11,0.97
1,29,Song,Song - 2017,zebra,9.09,0.97
1,29,Song,Song - 2017,zebra,8.97,0.97
1,29,Song,Song - 2017,zebra,8.91,0.97
1,29,Song,Song - 2017,zebra,8.66,0.97
1,29,Song,Song - 2017,zebra,8.66,0.97
1,29,Song,Song - 2017,zebra,8.53,0.97
1,29,Song,Song - 2017,zebra,8.45,0.97
1,29,Song,Song - 2017,zebra,8.2,0.97
1,29,Song,Song - 2017,zebra,8.14,0.97
1,29,Song,Song - 2017,zebra,8.14,0.97
1,29,Song,Song - 2017,zebra,7.94,0.97
1,29,Song,Song - 2017,zebra,7.86,0.97
1,29,Song,Song - 2017,zebra,7.52,0.97
1,29,Song,Song - 2017,zebra,7.48,0.97
1,29,Song,Song - 2017,zebra,7.31,0.97
1,29,Song,Song - 2017,zebra,7.3,0.97
1,29,Song,Song - 2017,zebra,7.26,0.97
1,29,Song,Song - 2017,zebra,7.18,0.97
1,29,Song,Song - 2017,zebra,6.96,0.97
1,29,Song,Song - 2017,zebra,6.89,0.97
1,29,Song,Song - 2017,zebra,6.89,0.97
1,29,Song,Song - 2017,zebra,6.76,0.97
1,29,Song,Song - 2017,zebra,6.66,0.97
1,29,Song,Song - 2017,zebra,6.66,0.97
1,29,Song,Song - 2017,zebra,6.55,0.97
1,29,Song,Song - 2017,zebra,6.35,0.97
1,29,Song,Song - 2017,zebra,5.7,0.97
1,29,Song,Song - 2017,zebra,5.69,0.97
1,29,Song,Song - 2017,zebra,5.58,0.97
1,29,Song,Song - 2017,zebra,5.48,0.97
1,29,Song,Song - 2017,zebra,5.22,0.97
1,29,Song,Song - 2017,zebra,5.17,0.97
1,29,Song,Song - 2017,zebra,4.06,0.97
1,29,Song,Song - 2017,zebra,3.72,0.97
1,29,Song,Song - 2017,zebra,2.64,0.97
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.91,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,16.56,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,15.74,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,15.49,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,15.41,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.8,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.57,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.33,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.17,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.17,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.05,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.94,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.76,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.63,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.43,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.31,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.11,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.06,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.02,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.95,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.93,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.93,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.86,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.82,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.81,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.78,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.78,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.76,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.73,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.7,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.69,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.67,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.66,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.65,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.63,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.6,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.58,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.51,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.48,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.35,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.32,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.3,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.24,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.21,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.21,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.13,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.06,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.97,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.96,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.96,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.88,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.85,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.85,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.82,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.81,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.78,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.78,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.76,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.76,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.7,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.66,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.61,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.57,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.5,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.49,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.48,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.47,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.41,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.4,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.23,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.2,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.19,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.19,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.17,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.99,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.98,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.96,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.95,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.91,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.86,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.73,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.72,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.69,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.66,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.64,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.64,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.62,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.58,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.54,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.51,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.47,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.44,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.42,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.41,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.41,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.37,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.35,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.33,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.26,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.24,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.23,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.23,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.23,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.22,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.17,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.12,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.12,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.09,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.05,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.04,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.04,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.91,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.86,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.75,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.74,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.73,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.7,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.63,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.6,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.59,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.57,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.57,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.45,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.44,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.43,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.4,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.36,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.31,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.21,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.16,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.13,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.11,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.05,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.05,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.03,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.99,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.95,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.93,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.76,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.72,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.52,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.44,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.44,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.38,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.38,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.37,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.2,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.19,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.1,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.08,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.04,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.97,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.93,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.9,0.82
